title,price,categoryName,address,neighborhood,street,city,postalCode,state,countryCode,website,phone,phoneUnformatted,claimThisBusiness,location,totalScore,permanentlyClosed,temporarilyClosed,placeId,categories,fid,cid,reviewsCount,imagesCount,imageCategories,scrapedAt,googleFoodUrl,hotelAds,openingHours,peopleAlsoSearch,placesTags,reviewsTags,additionalInfo,gasPrices,url,searchPageUrl,searchString,language,rank,isAdvertisement,imageUrl,kgmid,search_service,search_metro,batch_number,scraped_timestamp,reviewsDistribution,additionalOpeningHours,isExternalServicePlace,externalId,description,reserveTableUrl
Fox Service Company,,HVAC contractor,"1506 Ferguson Ln Suite #102, Austin, TX 78754",Walnut Creek-Pioneer Hill,1506 Ferguson Ln Suite #102,Austin,78754,Texas,US,https://www.foxservice.com/,(512) 488-1120,+15124881120,False,"{'lat': 30.3462436, 'lng': -97.6756502}",4.8,False,False,ChIJQQ05e7y0RIYRxaK_NJ0dPKs,"['HVAC contractor', 'Air conditioning contractor', 'Air conditioning repair service', 'Electrician', 'Heating contractor', 'Plumber']",0x8644b4bc7b390d41:0xab3c1d9d34bfa2c5,12338769640120361669,5109.0,266.0,[],2026-03-02T08:00:35.154Z,,[],"[{'day': 'Monday', 'hours': 'Open 24 hours'}, {'day': 'Tuesday', 'hours': 'Open 24 hours'}, {'day': 'Wednesday', 'hours': 'Open 24 hours'}, {'day': 'Thursday', 'hours': 'Open 24 hours'}, {'day': 'Friday', 'hours': 'Open 24 hours'}, {'day': 'Saturday', 'hours': 'Open 24 hours'}, {'day': 'Sunday', 'hours': 'Open 24 hours'}]",[],[],[],"{'Service options': [{'Onsite services': True}], 'Offerings': [{'Repair services': True}], 'Payments': [{'Credit cards': True}, {'Credit cards': True}]}",[],https://www.google.com/maps/search/?api=1&query=Fox%20Service%20Company&query_place_id=ChIJQQ05e7y0RIYRxaK_NJ0dPKs,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","HVAC contractor near Austin, TX",en,7,False,https://lh3.googleusercontent.com/p/AF1QipPRSk_Gr5T6JwzSuHgD_vXSfyzxy5ye3oF5-HC_=w408-h271-k-no,/g/1tkq_ngy,HVAC contractor,"Austin, TX",10,2026-03-02T02:01:02.216602,,,,,,"https://www.google.com/maps/reserve/appt/place/ChIJQQ05e7y0RIYRxaK_NJ0dPKs/mid/%2Fg%2F1tkq_ngy?sourceurl=https://www.google.com/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Dus%26pb%3D!4m8!1m3!1d3442.9791312237403!2d-97.63628741017266!3d30.35154298831418!3m2!1i1475!2i1327!4f13.1!7i20!10b1!12m25!1m5!18b1!30b1!31m1!1b1!34e1!2m4!5m1!6e2!20e3!39b1!10b1!12b1!13b1!16b1!17m1!3e1!20m3!5e2!6b1!14b1!46m1!1b0!96b1!99b1!19m4!2m3!1i360!2i120!4i8!20m65!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!15m16!1m7!1m2!1m1!1e2!2m2!1i195!2i195!3i20!1m7!1m2!1m1!1e2!2m2!1i195!2i195!3i20!22m2!1soEOlaeTzEqq5p84PkYPByQw!7e81!24m109!1m30!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m19!3b1!4b1!5b1!6b1!9b1!13b1!14b1!17b1!20b1!21b1!22b1!27m1!1b0!28b0!32b1!33m1!1b1!34b1!36e2!10m1!8e3!11m1!3e1!14m1!3b0!17b1!20m2!1e3!1e6!24b1!25b1!26b1!27b1!29b1!30m1!2b1!36b1!37b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!61m2!1m1!1e1!65m5!3m4!1m3!1m2!1i224!2i298!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_review_posts__and__hotel_and_vr_partner_review_posts!6m1!1e1!9b1!89b1!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!126b1!127b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i1327!1m6!1m2!1i1425!2i0!2m2!1i1475!2i1327!1m6!1m2!1i0!2i0!2m2!1i1475!2i20!1m6!1m2!1i0!2i1307!2m2!1i1475!2i1327!34m19!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!31b1!37m1!1e81!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m3!2e2!3m1!3b1!61b1!67m5!7b1!10b1!14b1!15m1!1b0!69i757%26q%3DHVAC%2Bcontractor%2Bnear%2BAustin,%2BTX%26ech%3D1%26psi%3DoEOlaeTzEqq5p84PkYPByQw.1772438432470.1"
"Radiant Plumbing, Air Conditioning, & Electrical",,HVAC contractor,"901 Reinli St, Austin, TX 78751",North Loop,901 Reinli St,Austin,78751,Texas,US,https://radiantplumbing.com/austin/?utm_source=google&utm_medium=businesslisting&utm_campaign=atx-brand_gmb_1023&utm_content=atx-brand,(512) 690-4935,+15126904935,False,"{'lat': 30.3195055, 'lng': -97.710867}",4.8,False,False,ChIJgaWi-H21RIYRSO43JeIAhSY,"['HVAC contractor', 'Air conditioning contractor', 'Electrician', 'Heating contractor', 'Plumber']",0x8644b57df8a2a581:0x268500e22537ee48,2775625716630810184,16293.0,343.0,[],2026-03-02T08:00:35.154Z,,[],"[{'day': 'Monday', 'hours': 'Open 24 hours'}, {'day': 'Tuesday', 'hours': 'Open 24 hours'}, {'day': 'Wednesday', 'hours': 'Open 24 hours'}, {'day': 'Thursday', 'hours': 'Open 24 hours'}, {'day': 'Friday', 'hours': 'Open 24 hours'}, {'day': 'Saturday', 'hours': 'Open 24 hours'}, {'day': 'Sunday', 'hours': 'Open 24 hours'}]",[],[],[],"{'From the business': [{'Small business': True}], 'Service options': [{'Onsite services': True}, {'Online estimates': False}], 'Offerings': [{'Installation service': True}, {'Repair services': True}]}",[],https://www.google.com/maps/search/?api=1&query=Radiant%20Plumbing%2C%20Air%20Conditioning%2C%20%26%20Electrical&query_place_id=ChIJgaWi-H21RIYRSO43JeIAhSY,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","HVAC contractor near Austin, TX",en,8,False,https://lh3.googleusercontent.com/p/AF1QipP2wgMNOYLCvXQPUZ7L9UxxoLKoL1czRjxazPXr=w408-h271-k-no,/g/1hc19vxs8,HVAC contractor,"Austin, TX",10,2026-03-02T02:01:02.216604,,"{'Online service hours': [{'day': 'Monday', 'hours': 'Open 24 hours'}, {'day': 'Tuesday', 'hours': 'Open 24 hours'}, {'day': 'Wednesday', 'hours': 'Open 24 hours'}, {'day': 'Thursday', 'hours': 'Open 24 hours'}, {'day': 'Friday', 'hours': 'Open 24 hours'}, {'day': 'Saturday', 'hours': 'Open 24 hours'}, {'day': 'Sunday', 'hours': 'Open 24 hours'}]}",,,,
Precision,,HVAC contractor,"1506 Ferguson Ln Suite 101, Austin, TX 78754",Walnut Creek-Pioneer Hill,1506 Ferguson Ln Suite 101,Austin,78754,Texas,US,https://www.precisionheatac.com/,(512) 379-6385,+15123796385,False,"{'lat': 30.3462436, 'lng': -97.6756502}",4.7,False,False,ChIJ53ZeAZbLRIYRjUptPGKP3io,"['HVAC contractor', 'Air conditioning contractor', 'Air conditioning repair service', 'Heating contractor']",0x8644cb96015e76e7:0x2ade8f623c6d4a8d,3089064046506101389,1609.0,352.0,[],2026-03-02T08:00:35.154Z,,[],"[{'day': 'Monday', 'hours': 'Open 24 hours'}, {'day': 'Tuesday', 'hours': 'Open 24 hours'}, {'day': 'Wednesday', 'hours': 'Open 24 hours'}, {'day': 'Thursday', 'hours': 'Open 24 hours'}, {'day': 'Friday', 'hours': 'Open 24 hours'}, {'day': 'Saturday', 'hours': 'Open 24 hours'}, {'day': 'Sunday', 'hours': 'Open 24 hours'}]",[],[],[],"{'Service options': [{'Onsite services': True}], 'Offerings': [{'Installation service': True}, {'Repair services': True}]}",[],https://www.google.com/maps/search/?api=1&query=Precision&query_place_id=ChIJ53ZeAZbLRIYRjUptPGKP3io,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","HVAC contractor near Austin, TX",en,9,False,https://lh3.googleusercontent.com/p/AF1QipP9vOHihgg8MPrGydgQTb6JQsa2OHsHN3UfRlaw=w408-h271-k-no,/g/1hjhc6k81,HVAC contractor,"Austin, TX",10,2026-03-02T02:01:02.216613,,,,,,
ABC Austin Service Express LLC,,HVAC contractor,"South Building 3, 1250 Capital of Texas Highhway, #400, Austin, TX 78746",The Setting,"South Building 3, 1250 Capital of Texas Highhway, #400",Austin,78746,TX,US,https://abc-austin-ac-and-heating.lovable.app/,(512) 379-6775,+15123796775,False,"{'lat': 30.280435, 'lng': -97.8235574}",4.9,False,False,ChIJR4JOA0BWW4YRuy8wWlSIPbY,"['HVAC contractor', 'Air conditioning contractor', 'Air conditioning repair service', 'Air conditioning system supplier', 'Furnace repair service', 'Heating contractor', 'Heating equipment supplier', 'Mechanical contractor']",0x865b5640034e8247:0xb63d88545a302fbb,13131801984353972155,858.0,37.0,[],2026-03-02T08:00:35.155Z,,[],"[{'day': 'Monday', 'hours': 'Open 24 hours'}, {'day': 'Tuesday', 'hours': 'Open 24 hours'}, {'day': 'Wednesday', 'hours': 'Open 24 hours'}, {'day': 'Thursday', 'hours': 'Open 24 hours'}, {'day': 'Friday', 'hours': 'Open 24 hours'}, {'day': 'Saturday', 'hours': 'Open 24 hours'}, {'day': 'Sunday', 'hours': 'Open 24 hours'}]",[],[],[],"{'Service options': [{'Online estimates': True}, {'Onsite services': True}], 'Offerings': [{'Installation service': True}, {'Repair services': True}]}",[],https://www.google.com/maps/search/?api=1&query=ABC%20Austin%20Service%20Express%20LLC&query_place_id=ChIJR4JOA0BWW4YRuy8wWlSIPbY,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","HVAC contractor near Austin, TX",en,10,False,https://lh3.googleusercontent.com/p/AF1QipPv4dpiLSBleiOcNgifjBAGx22szDTDj2RUYBdQ=w408-h544-k-no,/g/11c2ppbxn0,HVAC contractor,"Austin, TX",10,2026-03-02T02:01:02.216620,,,,,,
"Efficient AC, Electric & Plumbing",,HVAC contractor,"10315 Metropolitan Dr Suite A, Austin, TX 78758",North Burnet–Gateway,10315 Metropolitan Dr Suite A,Austin,78758,Texas,US,https://efficienttexas.com/?utm_source=google&utm_medium=organic&utm_campaign=website_link,(512) 537-4700,+15125374700,False,"{'lat': 30.383505, 'lng': -97.716542}",4.8,False,False,ChIJVeOoAsnJRIYREBDb7qnzQkE,"['HVAC contractor', 'Air conditioning contractor', 'Air conditioning repair service', 'Electrician', 'Furnace repair service', 'Heating contractor', 'Lighting contractor', 'Plumber', 'Sheet metal contractor']",0x8644c9c902a8e355:0x4142f3a9eedb1010,4702588872110575632,742.0,72.0,[],2026-03-02T08:00:35.155Z,,[],"[{'day': 'Monday', 'hours': 'Open 24 hours'}, {'day': 'Tuesday', 'hours': 'Open 24 hours'}, {'day': 'Wednesday', 'hours': 'Open 24 hours'}, {'day': 'Thursday', 'hours': 'Open 24 hours'}, {'day': 'Friday', 'hours': 'Open 24 hours'}, {'day': 'Saturday', 'hours': 'Open 24 hours'}, {'day': 'Sunday', 'hours': 'Open 24 hours'}]",[],[],[],"{'From the business': [{'Identifies as women-owned': True}, {'Small business': True}], 'Service options': [{'Onsite services': True}, {'Online estimates': False}, {'English': True}], 'Accessibility': [{'Wheelchair accessible entrance': True}], 'Offerings': [{'Installation service': True}, {'Repair services': True}], 'Crowd': [{'LGBTQ+ friendly': True}], 'Parking': [{'Free parking lot': True}, {'On-site parking': True}]}",[],https://www.google.com/maps/search/?api=1&query=Efficient%20AC%2C%20Electric%20%26%20Plumbing&query_place_id=ChIJVeOoAsnJRIYREBDb7qnzQkE,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","HVAC contractor near Austin, TX",en,11,False,https://lh3.googleusercontent.com/p/AF1QipMxvzPkOpeTs3JiY1ZFNwVKBaG2hn_lH6HOGUpN=w408-h272-k-no,/g/1tdwf9vn,HVAC contractor,"Austin, TX",10,2026-03-02T02:01:02.216634,,,,,,
Elite Air Conditioning and Plumbing,,HVAC contractor,"7101 Burleson Rd, Austin, TX 78744",Martinshore,7101 Burleson Rd,Austin,78744,Texas,US,https://eliteaustinac.com/?utm_source=gmb&utm_medium=local&utm_campaign=website,(512) 637-4237,+15126374237,False,"{'lat': 30.1968138, 'lng': -97.7047425}",4.9,False,False,ChIJV9Vef5XLRIYRWPu7oPOz3g0,"['HVAC contractor', 'Air conditioning contractor', 'Air conditioning store', 'Air conditioning system supplier', 'Appliance parts supplier', 'Furnace repair service', 'Heating contractor', 'Air conditioning repair service', 'Plumber']",0x8644cb957f5ed557:0xddeb3f3a0bbfb58,999434026277927768,718.0,51.0,[],2026-03-02T08:00:35.155Z,,[],"[{'day': 'Monday', 'hours': 'Open 24 hours'}, {'day': 'Tuesday', 'hours': 'Open 24 hours'}, {'day': 'Wednesday', 'hours': 'Open 24 hours'}, {'day': 'Thursday', 'hours': 'Open 24 hours'}, {'day': 'Friday', 'hours': 'Open 24 hours'}, {'day': 'Saturday', 'hours': 'Open 24 hours'}, {'day': 'Sunday', 'hours': 'Open 24 hours'}]",[],[],[],"{'Service options': [{'Onsite services': True}], 'Accessibility': [{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}], 'Offerings': [{'Repair services': True}], 'Planning': [{'Appointment required': True}], 'Payments': [{'Credit cards': True}]}",[],https://www.google.com/maps/search/?api=1&query=Elite%20Air%20Conditioning%20and%20Plumbing&query_place_id=ChIJV9Vef5XLRIYRWPu7oPOz3g0,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","HVAC contractor near Austin, TX",en,14,False,https://lh3.googleusercontent.com/p/AF1QipOsHCjivhsG5ZzHMebAOzPrC1TwFnihWa9388zD=w430-h240-k-no,/g/1q64fq77h,HVAC contractor,"Austin, TX",10,2026-03-02T02:01:02.216637,,,,,,
Austin Air Conditioning,,HVAC contractor,"13620 Immanuel Rd, Pflugerville, TX 78660",,13620 Immanuel Rd,Pflugerville,78660,Texas,US,http://austinairconditioning.com/?utm_source=gmb&utm_medium=organic,(737) 279-5886,+17372795886,False,"{'lat': 30.4028748, 'lng': -97.6305463}",4.9,False,False,ChIJAQBwgEnPRIYRHu5UG1zJqdc,"['HVAC contractor', 'Air conditioning contractor', 'Air conditioning repair service', 'Air conditioning store', 'Air conditioning system supplier', 'Furnace parts supplier', 'Furnace repair service', 'Furnace store', 'Heating equipment supplier', 'Heating contractor']",0x8644cf4980700001:0xd7a9c95c1b54ee1e,15540173386651332126,1303.0,48.0,[],2026-03-02T08:00:35.155Z,,[],"[{'day': 'Monday', 'hours': '7:30\u202fAM to 5\u202fPM'}, {'day': 'Tuesday', 'hours': '7:30\u202fAM to 5\u202fPM'}, {'day': 'Wednesday', 'hours': '7:30\u202fAM to 5\u202fPM'}, {'day': 'Thursday', 'hours': '7:30\u202fAM to 5\u202fPM'}, {'day': 'Friday', 'hours': '7:30\u202fAM to 5\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'Service options': [{'Online estimates': False}, {'English': True}], 'Accessibility': [{'Wheelchair accessible parking lot': True}], 'Offerings': [{'Repair services': True}]}",[],https://www.google.com/maps/search/?api=1&query=Austin%20Air%20Conditioning&query_place_id=ChIJAQBwgEnPRIYRHu5UG1zJqdc,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","HVAC contractor near Austin, TX",en,15,False,https://lh3.googleusercontent.com/p/AF1QipOulGvHUsX3-HAzHc4TJXGyFSU0dE4ZlTgVCDr9=w408-h306-k-no,/g/11rxhzpfh1,HVAC contractor,"Austin, TX",10,2026-03-02T02:01:02.216639,,,,,,
ARS / Rescue Rooter,,HVAC contractor,"8619 Wall St Suite 600, Austin, TX 78754",Walnut Creek-Pioneer Hill,8619 Wall St Suite 600,Austin,78754,Texas,US,https://www.ars.com/austin?utm_source=google&utm_medium=gbp&utm_campaign=local_seo&utm_content=gbp_website_click,(254) 434-2444,+12544342444,False,"{'lat': 30.3388241, 'lng': -97.6707886}",4.4,False,False,ChIJGVTRJ4bORIYRJlaN8VSlDG0,"['HVAC contractor', 'Air conditioning contractor', 'Air conditioning repair service', 'Drainage service', 'Electrician', 'Furnace repair service', 'Heating contractor', 'Insulation contractor', 'Plumber']",0x8644ce8627d15419:0x6d0ca554f18d5626,7857837234103080486,4869.0,141.0,[],2026-03-02T08:00:35.156Z,,[],"[{'day': 'Monday', 'hours': 'Open 24 hours'}, {'day': 'Tuesday', 'hours': 'Open 24 hours'}, {'day': 'Wednesday', 'hours': 'Open 24 hours'}, {'day': 'Thursday', 'hours': 'Open 24 hours'}, {'day': 'Friday', 'hours': 'Open 24 hours'}, {'day': 'Saturday', 'hours': 'Open 24 hours'}, {'day': 'Sunday', 'hours': 'Open 24 hours'}]",[],[],[],"{'Service options': [{'Online estimates': True}, {'Onsite services': True}, {'English': True}], 'Accessibility': [{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}], 'Offerings': [{'Repair services': True}]}",[],https://www.google.com/maps/search/?api=1&query=ARS%20%2F%20Rescue%20Rooter&query_place_id=ChIJGVTRJ4bORIYRJlaN8VSlDG0,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","HVAC contractor near Austin, TX",en,16,False,https://lh3.googleusercontent.com/p/AF1QipOqpR6okO0o60V2OdhNQRjAN2Aqy_qPjn6JWwpm=w408-h272-k-no,/g/1tgj96d0,HVAC contractor,"Austin, TX",10,2026-03-02T02:01:02.216641,,"{'Online service hours': [{'day': 'Monday', 'hours': 'Open 24 hours'}, {'day': 'Tuesday', 'hours': 'Open 24 hours'}, {'day': 'Wednesday', 'hours': 'Open 24 hours'}, {'day': 'Thursday', 'hours': 'Open 24 hours'}, {'day': 'Friday', 'hours': 'Open 24 hours'}, {'day': 'Saturday', 'hours': 'Open 24 hours'}, {'day': 'Sunday', 'hours': 'Open 24 hours'}]}",,,,
The Coolest LLC,,HVAC contractor,"4505 Terry-O Ln, Austin, TX 78745",South Austin,4505 Terry-O Ln,Austin,78745,Texas,US,http://www.thecoolestservice.com/,(512) 468-6140,+15124686140,False,"{'lat': 30.212917, 'lng': -97.7601609}",5.0,False,False,ChIJyZPRD8S0RIYR2akwBxJpKlQ,"['HVAC contractor', 'Air conditioning contractor', 'Air conditioning repair service', 'Air conditioning system supplier', 'Heating contractor', 'Heating equipment supplier', 'Insulation contractor', 'Property maintenance']",0x8644b4c40fd193c9:0x542a69120730a9d9,6064775374358751705,775.0,42.0,[],2026-03-02T08:00:35.156Z,,[],"[{'day': 'Monday', 'hours': '7\u202fAM to 6\u202fPM'}, {'day': 'Tuesday', 'hours': '7\u202fAM to 6\u202fPM'}, {'day': 'Wednesday', 'hours': '7\u202fAM to 6\u202fPM'}, {'day': 'Thursday', 'hours': '7\u202fAM to 6\u202fPM'}, {'day': 'Friday', 'hours': '7\u202fAM to 6\u202fPM'}, {'day': 'Saturday', 'hours': '9\u202fAM to 5\u202fPM'}, {'day': 'Sunday', 'hours': '9\u202fAM to 5\u202fPM'}]",[],[],[],"{'From the business': [{'Identifies as veteran-owned': True}], 'Service options': [{'Online estimates': True}, {'Onsite services': True}], 'Offerings': [{'Installation service': True}, {'Repair services': True}]}",[],https://www.google.com/maps/search/?api=1&query=The%20Coolest%20LLC&query_place_id=ChIJyZPRD8S0RIYR2akwBxJpKlQ,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","HVAC contractor near Austin, TX",en,17,False,https://lh3.googleusercontent.com/p/AF1QipMjjlEyCwv4pPvukZ5YWtwBMRGYPlt1oVbFQZWf=w408-h498-k-no,/g/11g6rl2_w1,HVAC contractor,"Austin, TX",10,2026-03-02T02:01:02.216652,,,,,,
A-Plus Air Conditioning & Home Solutions,,HVAC contractor,"2116 White Horse Trail, Austin, TX 78757",Allandale,2116 White Horse Trail,Austin,78757,Texas,US,https://www.aplusac.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-profile-austin,(512) 361-5050,+15123615050,False,"{'lat': 30.3396426, 'lng': -97.7416066}",4.9,False,False,ChIJvXtw-VXKRIYRIzvh7gBxFc4,"['HVAC contractor', 'Air conditioning contractor', 'Air conditioning repair service', 'Air conditioning system supplier', 'Bathroom remodeler', 'Fence contractor', 'Furnace repair service', 'Handyman/Handywoman/Handyperson', 'Heating contractor', 'Remodeler']",0x8644ca55f9707bbd:0xce157100eee13b23,14849899595145755427,1223.0,66.0,[],2026-03-02T08:00:35.156Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 9\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 9\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 9\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 9\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 9\u202fPM'}, {'day': 'Saturday', 'hours': '8\u202fAM to 7\u202fPM'}, {'day': 'Sunday', 'hours': '9\u202fAM to 6\u202fPM'}]",[],[],[],"{'Service options': [{'Online estimates': True}, {'Home energy auditing recognized by the US Dept. of Energy': True}, {'Onsite services': True}], 'Accessibility': [{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}], 'Offerings': [{'Repair services': True}]}",[],https://www.google.com/maps/search/?api=1&query=A-Plus%20Air%20Conditioning%20%26%20Home%20Solutions&query_place_id=ChIJvXtw-VXKRIYRIzvh7gBxFc4,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","HVAC contractor near Austin, TX",en,18,False,https://lh3.googleusercontent.com/p/AF1QipNT0BQvY061y1Ze9XYdQorS2PTjvYrU2mvx_jPc=w408-h273-k-no,/g/1tg9njct,HVAC contractor,"Austin, TX",10,2026-03-02T02:01:02.216654,,,,,,
new Universal HVAC Contractors Austin.,,HVAC contractor,"911 Dessau Rd, Austin, TX 78753",Tech Ridge,911 Dessau Rd,Austin,78753,Texas,US,,(847) 200-3508,+18472003508,True,"{'lat': 30.4058222, 'lng': -97.6375304}",5.0,False,False,ChIJ1yo-m3bPRIYRRLR6junk-Pk,"['HVAC contractor', 'Air conditioning contractor', 'Air conditioning repair service', 'Air conditioning store', 'Air conditioning system supplier', 'Furnace repair service', 'Heating contractor', 'Mechanical contractor']",0x8644cf769b3e2ad7:0xf9f8e4e98e7ab444,18012398401437217860,1.0,1.0,[],2026-03-02T08:00:35.156Z,,[],"[{'day': 'Monday', 'hours': 'Open 24 hours'}, {'day': 'Tuesday', 'hours': 'Open 24 hours'}, {'day': 'Wednesday', 'hours': 'Open 24 hours'}, {'day': 'Thursday', 'hours': 'Open 24 hours'}, {'day': 'Friday', 'hours': 'Open 24 hours'}, {'day': 'Saturday', 'hours': 'Open 24 hours'}, {'day': 'Sunday', 'hours': 'Open 24 hours'}]",[],[],[],{'Offerings': [{'Repair services': True}]},[],https://www.google.com/maps/search/?api=1&query=new%20Universal%20HVAC%20Contractors%20Austin.&query_place_id=ChIJ1yo-m3bPRIYRRLR6junk-Pk,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","HVAC contractor near Austin, TX",en,19,False,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tpReueSEFQ-JhsgMlU2yBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.5815&pitch=0&thumbfov=100,/g/11gy381ws7,HVAC contractor,"Austin, TX",10,2026-03-02T02:01:02.216656,,,,,,
Airtron Heating & Air Conditioning,,HVAC contractor,"Suite A, 12112 Boardwalk Dr, Austin, TX 78729",Pond Springs,"Suite A, 12112 Boardwalk Dr",Austin,78729,Texas,US,http://airtron.com/austin/?utm_source=gmb&utm_medium=gmb-organic&utm_campaign=gmb-austin,(512) 537-1060,+15125371060,False,"{'lat': 30.4446296, 'lng': -97.7830038}",4.8,False,False,ChIJSwwua5DLRIYR_rQkUbmIAQI,"['HVAC contractor', 'Air conditioning contractor', 'Air conditioning repair service', 'Air conditioning system supplier', 'Air filter supplier', 'Furnace repair service', 'Heating contractor']",0x8644cb906b2e0c4b:0x20188b95124b4fe,144546992564253950,1861.0,29.0,[],2026-03-02T08:00:37.383Z,,[],"[{'day': 'Monday', 'hours': 'Open 24 hours'}, {'day': 'Tuesday', 'hours': 'Open 24 hours'}, {'day': 'Wednesday', 'hours': 'Open 24 hours'}, {'day': 'Thursday', 'hours': 'Open 24 hours'}, {'day': 'Friday', 'hours': 'Open 24 hours'}, {'day': 'Saturday', 'hours': 'Open 24 hours'}, {'day': 'Sunday', 'hours': 'Open 24 hours'}]",[],[],[],"{'Service options': [{'Online estimates': True}, {'Onsite services': True}], 'Accessibility': [{'Wheelchair accessible entrance': True}], 'Offerings': [{'Installation service': True}, {'Repair services': True}]}",[],https://www.google.com/maps/search/?api=1&query=Airtron%20Heating%20%26%20Air%20Conditioning&query_place_id=ChIJSwwua5DLRIYR_rQkUbmIAQI,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Austin,%20TX/@30.48522774389368,-97.88554516723337,13z?hl=en","HVAC contractor near Austin, TX",en,24,False,https://lh3.googleusercontent.com/p/AF1QipMHSlcJWh97GfvZVLHx8ghdB9Fov2-iPPzYS1Pu=w408-h271-k-no,/g/11c0xsjyzd,HVAC contractor,"Austin, TX",10,2026-03-02T02:01:02.216659,"{'oneStar': 83, 'twoStar': 8, 'threeStar': 5, 'fourStar': 20, 'fiveStar': 1745}",,,,,
